sceneId,className,methodName,sumDuration,times
41,ProductInStockingPointInPeriod,endDate,703,88242
41,ProductInStockingPoint,isJitMaterial,32,12606
41,ProductInStockingPoint,needProductionInBatch,1449,12606
41,PeriodTask,isAvailableForOptimization,124,88200
41,Period,previous,1,7
41,SupplyChainPlanner,productRoutingIdWithPvToProductRoutingFromAutoMap,75,1
41,PeriodTask,leadPreviousStepInPeriods,355,88200
41,SupplyChainUnit,unitPeriods,2,156
41,PeriodTask,previous,1280,88200
41,PeriodTask,dependentDemands,1236,88200
41,ProductRouting,maxOrderQuantity,34,10800
41,SupplyChainPlanner,products,2,1
41,UnitPeriodTime,end,5,1057
