sceneId,className,methodName,sumDuration,times
41,DependentDemand,inventoryFlagFromPispip,248,69300
41,PeriodTask,endDate,327,88200
41,ProductRoutingStepOnUnit,allowedUnitInfo,78,12600
41,ProductInStockingPoint,monthlyDeliveredQuantityN,71,12606
41,ProductInStockingPointInPeriod,purchaseOrdersInDetectPisp,443,88242
41,ProductInStockingPointInPeriod,inventoryFlag,1442,88242
41,UnitPeriodTime,hasChildren,5,1057
41,UnitPeriodInfinite,periodTasks,37,35
41,ProductInStockingPointInPeriod,hasChildren,272,88242
41,ProductInStockingPoint,allProductRoutings,51,12606
41,UnitPeriodInfinite,isRemainNormalCapacityZero,0,35
41,SupplyChainPlanner,pispMap,90,2
41,ProductRoutingStepOnUnit,productCycleTime,84,12600
41,UnitPeriodTime,isAvailableTotalCapacityZero,2,1057
41,PeriodTask,next,1659,88200
41,ProductInStockingPoint,currentInventoryQuantity,69,12606
41,ProductRoutingStep,hasNoInputs,57,12600
41,UnitPeriodInfinite,end,0,35
41,StockingPoint,isSemiFinishedProductStockingPoint,0,8
41,UnitPeriodTime,extraCapacityDuration,59,1057
41,ProductRouting,hasNoSteps,28,10800
41,ProductRoutingStepOnUnit,isLead,69,12600
41,PeriodTask,totalQuantityOfSameStepInPeriod,426,88200
41,SupplyChainUnit,hasChildren,1,156
41,UnitPeriodTime,periodTasks,55,1057
41,PeriodTask,maxOrderQuantity,183,88200
41,UnitPeriodInfinite,capacityLoadPercentage,0,35
41,UnitPeriodInfinite,isPlannedInfinite,0,35
41,ProductInStockingPointInPeriod,productName,456,88242
41,SupplyChainPlanner,routingNrToRoutingStepFromPPMap,0,1
41,ProductInStockingPointInPeriod,targetInventoryLevel,1825,88242
41,PeriodDefinitionSequence,start,0,1
41,InputOutputProduct,scp,86,20700
41,ProductInStockingPointInPeriod,newSupplyQuantity,503,88242
41,Period,periodDefinitionSequence,0,7
41,ProductInStockingPoint,productName,62,12606
41,Product,parentProduct,133612,5407
41,UnitPeriodTime,endDate,5,1057
41,PeriodTask,isUnitGroupAvailableCapacityZero,633,88200
41,ProductInStockingPointInPeriod,supplyChainPlanner,246,88242
41,ProductInStockingPointInPeriod,nowFulfilledDemandQuantityForOG,582,88242
41,SupplyChainPlanner,inputOutputProducts,14,2
41,ProductInStockingPointInPeriod,previous,603,88242
41,ProductRouting,asLeadPreviousStepInPeriodToPeriodTaskMap,175,10800
41,NewSupply,resourceFlag,255,75756
41,UnitPeriodInfinite,nrOfUnitsOpen,0,35
41,PeriodDefinition,firstPeriod,0,1
41,ProductRoutingStep,inputProducts,140,18900
41,NewSupply,productRouting,272,75756
41,ProductInStockingPoint,releasePISP,153,12606
41,ProductRoutingStep,productRoutingId,85,12600
41,ProductInStockingPoint,childrenPISP,301,12606
41,ProductInStockingPoint,isUndetectedStockingPoint,63,12606
41,SupplyChainUnit,unitPeriodInfinites,0,156
41,Product,supplyChainPlanner,44,5407
41,ProductInStockingPointInPeriod,resourceFlag,1306,88242
41,UnitPeriodTime,availableTotalCapacityDuration,3,1057
41,ProductInStockingPointInPeriod,originalSalesDemands,346,88242
41,ProductInStockingPoint,productInStockingPointInPeriodMonth0,364,12606
41,ProductInStockingPointInPeriod,originalSalesDemandQuantity,264,88242
41,ProductInStockingPoint,productInStockingPointInPeriodMonth1,224,12606
41,ProductInStockingPoint,productInStockingPointInMonths,85,12606
41,Period,previousPeriodDefinition,0,7
41,ProductInStockingPoint,productInStockingPointInPeriodMonth2,241,12606
41,ProductInStockingPoint,productInStockingPointInPeriodMonth3,219,12606
41,Product,isParentValid,53,5407
41,PeriodTask,lotSize,228,88200
41,ProductRoutingStep,hasDefinedLeadPRSOU,10,12600
41,ProductInStockingPoint,plantId,85,12606
41,ProductInStockingPointInPeriod,product,399,88242
41,PeriodTask,isUnitFreeCapacityUnFillLotSize,233,88200
41,Period,endDate,0,7
41,SupplyChainPlanner,ownerToPeriodTaskMap,231,1
41,SupplyChainPlanner,pispipMap,400,1
41,StockingPoint,isRawMaterialStockingPoint,0,8
41,SupplyChainUnit,unitCapacities,1,156
41,ProductInStockingPoint,originalSalesDemandQuantityForN,73,12606
41,PeriodTask,productRouting,593,88200
41,SupplyChain,isValidData,0,7
41,ProductRouting,hasMaxOrderQuantity,28,10800
41,UnitPeriodTime,normalCapacityDuration,64,1057
41,ProductInStockingPointInPeriod,newSupplies,1208,163842
41,SupplyChainPlanner,hasChildToProductsMap,49,1
41,SupplyChainPlanner,ownerToDependentDemandsMap,213,1
41,ProductInStockingPoint,productInStockingPointInMonth3,24,12606
41,ProductInStockingPoint,productId,60,12606
41,ProductInStockingPoint,productInStockingPointInMonth2,23,12606
41,ProductInStockingPoint,productInStockingPointInMonth1,29,12606
41,ProductInStockingPoint,productInStockingPointInMonth0,62,12606
41,SupplyChainPlanner,unitIdToUnitMap,1,1
41,SupplyChainUnit,unitPeriodTimes,2,156
41,ProductRoutingStep,allowedUnitInfos,141,12600
41,BillOfMaterial,product,70,4500
41,ProductInStockingPoint,hasBatchConstraint,37,12606
41,InputOutputProduct,productInStockingPoint,256,20700
41,ProductInStockingPoint,supplyChainPlanner,54,12606
41,ProductInStockingPointInPeriod,purchaseRequestsInReleasePisp,613,88242
41,SupplyChainPlanner,targetlnventorySpecificationMapOfOwner,0,1
41,SupplyChainPlanner,jointIdToWorkShopFromPPMap,0,1
41,ProductionVersion,validFlag,2,900
41,SupplyChainPlanner,isSemiProductInGroupToProductsMap,15,1
41,PeriodTask,materialFlag,916,88200
41,Product,productInStockingPoints,92,10807
41,ProductInStockingPointInPeriod,targetInQuantity,241,88242
41,ProductRouting,maxOrderQuantityInKT,103,10800
41,PeriodTask,hasMinOQInThisPeriod,182,88200
41,SupplyChainPlanner,ownerToUnitCapacityMap,0,1
41,SupplyChainPlanner,productRoutingStepOnUnits,8,2
41,ProductRoutingStep,periodTasks,155,12600
41,PeriodTask,planOrder,192,88200
41,SupplyChainPlanner,jointIdToPISPMap,50,1
41,ProductInStockingPointInPeriod,fulfilledDemandQuantity,745,88242
41,ProductInStockingPointInPeriod,materialFlag,569,88242
41,SupplyChainPlanner,prsouMap,47,2
41,Product,billOfMaterials,85,5407
41,ProductStatisticLevel,productChildStatisticLevels,0,1
41,SupplyChainPlanner,upToPeriodTasksMap,232,1
41,PeriodTask,unitIdOfProductRouting,707,88200
41,Product,isJitMaterial,35,5407
41,ProductInStockingPointInPeriod,detectPISPIP,1545,88242
41,ProductInStockingPointInPeriod,postponedSalesDemandsForOriginal,268,88242
41,TargetlnventorySpecification,stockingPointId,0,3
41,ProductInStockingPointInPeriod,fulfilledDependentDemandQuantity,466,88242
41,PeriodTask,moqFlag,1220,88200
41,ProductInStockingPointInPeriod,inventoryInfo,902,88242
41,PeriodDefinition,previous,0,1
41,ProductRouting,minOrderQuantityInKT,109,10800
41,UnitPeriodTime,supplyChainPlanner,5,1057
41,UnitPeriodTime,utilization,4,1057
41,PeriodTask,leadNextStepInPeriods,301,88200
41,UnitPeriodInfinite,parentUnitId,0,35
41,ProductRouting,isSupplierRouting,22,10800
41,ProductRoutingStep,next,37,12600
41,SupplyChainPlanner,productIdToProductRoutingsMap,44,1
41,ProductInStockingPointInPeriod,purchaseOrderReleaseQuantity,269,88242
41,ProductInStockingPoint,detectPISP,104,12606
41,DependentDemand,dependentDemandGroup,255,69300
41,Period,duration,0,7
41,DailyPeriod,startDate,0,35
41,Product,purchaseDuration,79,5407
41,DependentDemand,inventoryFlagSet,425,69300
41,UnitPeriodInfinite,utilization,0,35
41,UnitPeriodTime,unitName,1,1057
41,ProductRouting,asLeadNextStepInPeriodToPeriodTaskMap,155,10800
41,ProductRoutingStep,inputOutputProducts,173,24300
41,UnitPeriodInfinite,supplyChainPlanner,0,35
41,ProductInStockingPoint,DeliveredInventories,64,12606
41,UnitPeriodTime,childUnitPeriods,21,1057
41,PeriodTask,resourceReason,1927,88200
41,ProductInStockingPointInPeriod,planOrders,2789,88242
41,UnitPeriodTime,totalCapacityDuration,5,1057
41,ProductRouting,lotSizeInKT,200,10800
