sceneId,className,methodName,sumDuration,times
10,ProductRoutingStep,productRoutingId,24,3963
10,ProductInStockingPoint,childrenPISP,142,5958
10,ProductInStockingPoint,isUndetectedStockingPoint,30,5958
10,SupplyChainUnit,unitPeriodInfinites,0,195
10,Product,supplyChainPlanner,16,1991
10,UnitPeriodTime,availableTotalCapacityDuration,5,1330
10,ProductInStockingPointInPeriod,resourceFlag,371,41706
10,ProductInStockingPointInPeriod,originalSalesDemands,146,41706
10,ProductInStockingPoint,productInStockingPointInPeriodMonth0,123,5958
10,ProductInStockingPointInPeriod,originalSalesDemandQuantity,137,41706
10,ProductInStockingPoint,productInStockingPointInPeriodMonth1,113,5958
10,ProductInStockingPoint,productInStockingPointInMonths,38,5958
10,Period,previousPeriodDefinition,0,7
10,ProductInStockingPoint,productInStockingPointInPeriodMonth2,73,5958
10,ProductInStockingPoint,productInStockingPointInPeriodMonth3,79,5958
10,Product,isParentValid,14,1991
10,PeriodTask,lotSize,60,27741
10,ProductRoutingStep,hasDefinedLeadPRSOU,8,3963
10,ProductInStockingPoint,plantId,36,5958
10,ProductInStockingPointInPeriod,product,163,41706
10,PeriodTask,isUnitFreeCapacityUnFillLotSize,70,27741
10,Period,endDate,0,7
10,SupplyChainPlanner,ownerToPeriodTaskMap,67,1
10,SupplyChainPlanner,pispipMap,124,1
10,StockingPoint,isRawMaterialStockingPoint,0,8
10,SupplyChainUnit,unitCapacities,0,195
10,ProductInStockingPoint,originalSalesDemandQuantityForN,21,5958
10,PeriodTask,productRouting,100,27741
10,SupplyChain,isValidData,0,7
10,ProductRouting,hasMaxOrderQuantity,8,3963
10,UnitPeriodTime,normalCapacityDuration,57,1330
10,ProductInStockingPointInPeriod,newSupplies,315,69447
10,SupplyChainPlanner,hasChildToProductsMap,8,1
10,SupplyChainPlanner,ownerToDependentDemandsMap,62,1
10,ProductInStockingPoint,productInStockingPointInMonth3,14,5958
10,ProductInStockingPoint,productId,18,5958
10,ProductInStockingPoint,productInStockingPointInMonth2,15,5958
10,ProductInStockingPoint,productInStockingPointInMonth1,14,5958
10,ProductInStockingPoint,productInStockingPointInMonth0,21,5958
10,SupplyChainPlanner,unitIdToUnitMap,0,1
10,SupplyChainUnit,unitPeriodTimes,4,195
10,ProductRoutingStep,allowedUnitInfos,44,3963
10,BillOfMaterial,product,6,992
10,ProductInStockingPoint,hasBatchConstraint,24,5958
10,InputOutputProduct,productInStockingPoint,82,6934
10,ProductInStockingPoint,supplyChainPlanner,14,5958
10,ProductInStockingPointInPeriod,purchaseRequestsInReleasePisp,189,41706
10,SupplyChainPlanner,targetlnventorySpecificationMapOfOwner,0,1
10,SupplyChainPlanner,jointIdToWorkShopFromPPMap,0,1
10,ProductionVersion,validFlag,7,995
10,SupplyChainPlanner,isSemiProductInGroupToProductsMap,5,1
10,PeriodTask,materialFlag,279,27741
10,Product,productInStockingPoints,27,3975
10,ProductInStockingPointInPeriod,targetInQuantity,125,41706
10,ProductRouting,maxOrderQuantityInKT,38,3963
10,PeriodTask,hasMinOQInThisPeriod,51,27741
10,SupplyChainPlanner,ownerToUnitCapacityMap,0,1
10,SupplyChainPlanner,productRoutingStepOnUnits,3,2
10,ProductRoutingStep,periodTasks,57,3963
10,PeriodTask,planOrder,76,27741
10,SupplyChainPlanner,jointIdToPISPMap,21,1
10,ProductInStockingPointInPeriod,fulfilledDemandQuantity,175,41706
10,ProductInStockingPointInPeriod,materialFlag,254,41706
10,SupplyChainPlanner,prsouMap,11,2
10,Product,billOfMaterials,31,1991
10,ProductStatisticLevel,productChildStatisticLevels,0,1
10,SupplyChainPlanner,upToPeriodTasksMap,65,1
10,PeriodTask,unitIdOfProductRouting,96,27741
10,Product,isJitMaterial,8,1991
10,ProductInStockingPointInPeriod,detectPISPIP,497,41706
10,ProductInStockingPointInPeriod,postponedSalesDemandsForOriginal,135,41706
10,TargetlnventorySpecification,stockingPointId,0,3
10,ProductInStockingPointInPeriod,fulfilledDependentDemandQuantity,189,41706
10,PeriodTask,moqFlag,340,27741
10,ProductInStockingPointInPeriod,inventoryInfo,424,41706
10,PeriodDefinition,previous,0,1
10,ProductRouting,minOrderQuantityInKT,38,3963
10,UnitPeriodTime,supplyChainPlanner,5,1330
10,UnitPeriodTime,utilization,5,1330
10,PeriodTask,leadNextStepInPeriods,72,27741
10,UnitPeriodInfinite,parentUnitId,0,35
10,ProductRouting,isSupplierRouting,11,3963
10,ProductRoutingStep,next,18,3963
10,SupplyChainPlanner,productIdToProductRoutingsMap,14,1
10,ProductInStockingPointInPeriod,purchaseOrderReleaseQuantity,122,41706
